796.821	37670	0.02479921	796.833	20130	0.034552008	1.134552008	796.821	11470	0.018074378	2.218074378				
796.833	37270	0.024535879	796.846	20190	0.034654995	1.134654995	796.833	11510	0.018137409	2.218137409				
796.846	36910	0.024298881	796.858	20260	0.034775146	1.134775146	796.846	11550	0.018200441	2.218200441				
796.858	36570	0.024075049	796.871	20330	0.034895297	1.134895297	796.858	11600	0.018279231	2.218279231				
796.871	36260	0.023870968	796.883	20400	0.035015448	1.135015448	796.871	11640	0.018342263	2.218342263				
796.883	35950	0.023666886	796.895	20480	0.035152763	1.135152763	796.883	11690	0.018421053	2.218421053				
796.895	35650	0.023469388	796.908	20550	0.035272915	1.135272915	796.895	11730	0.018484084	2.218484084				
796.908	35350	0.023271889	796.92	20630	0.03541023	1.13541023	796.908	11770	0.018547116	2.218547116				
796.92	35040	0.023067808	796.932	20720	0.03556471	1.13556471	796.92	11810	0.018610148	2.218610148				
796.932	34720	0.022857143	796.945	20810	0.03571919	1.13571919	796.932	11850	0.01867318	2.21867318				
796.945	34400	0.022646478	796.957	20900	0.03587367	1.13587367	796.945	11890	0.018736212	2.218736212				
796.957	34060	0.022422646	796.969	21000	0.036045314	1.136045314	796.957	11930	0.018799244	2.218799244				
796.969	33710	0.022192232	796.982	21100	0.036216958	1.136216958	796.969	11960	0.018846517	2.218846517				
796.982	33350	0.021955234	796.994	21200	0.036388603	1.136388603	796.982	11990	0.018893791	2.218893791				
796.994	32980	0.021711652	797.006	21320	0.036594576	1.136594576	796.994	12020	0.018941065	2.218941065				
797.006	32600	0.021461488	797.019	21440	0.036800549	1.136800549	797.006	12050	0.018988339	2.218988339				
797.019	32210	0.02120474	797.031	21560	0.037006522	1.137006522	797.019	12070	0.019019855	2.219019855				
797.031	31820	0.020947992	797.043	21700	0.037246825	1.137246825	797.031	12090	0.019051371	2.219051371				
797.043	31430	0.020691244	797.056	21840	0.037487127	1.137487127	797.043	12110	0.019082887	2.219082887				
797.056	31040	0.020434496	797.068	21980	0.037727429	1.137727429	797.056	12130	0.019114403	2.219114403				
797.068	30650	0.020177749	797.081	22140	0.03800206	1.13800206	797.068	12140	0.019130161	2.219130161				
797.081	30270	0.019927584	797.093	22300	0.038276691	1.138276691	797.081	12150	0.019145919	2.219145919				
797.093	29900	0.019684003	797.105	22480	0.038585651	1.138585651	797.093	12150	0.019145919	2.219145919				
797.105	29540	0.019447005	797.118	22660	0.03889461	1.13889461	797.105	12160	0.019161677	2.219161677				
797.118	29190	0.01921659	797.13	22850	0.039220735	1.139220735	797.118	12160	0.019161677	2.219161677				
797.13	28850	0.018992758	797.142	23040	0.039546859	1.139546859	797.13	12160	0.019161677	2.219161677				
797.142	28540	0.018788677	797.155	23250	0.039907312	1.139907312	797.142	12150	0.019145919	2.219145919				
797.155	28230	0.018584595	797.167	23470	0.04028493	1.14028493	797.155	12140	0.019130161	2.219130161				
797.167	27950	0.018400263	797.179	23690	0.040662547	1.140662547	797.167	12130	0.019114403	2.219114403				
797.179	27680	0.018222515	797.192	23920	0.041057329	1.141057329	797.179	12120	0.019098645	2.219098645				
797.192	27430	0.018057933	797.204	24160	0.041469276	1.141469276	797.192	12110	0.019082887	2.219082887				
797.204	27200	0.017906517	797.216	24400	0.041881222	1.141881222	797.204	12100	0.019067129	2.219067129				
797.216	26990	0.017768269	797.229	24650	0.042310333	1.142310333	797.216	12090	0.019051371	2.219051371				
797.229	26790	0.017636603	797.241	24910	0.042756608	1.142756608	797.229	12080	0.019035613	2.219035613				
797.241	26610	0.017518104	797.253	25170	0.043202884	1.143202884	797.241	12070	0.019019855	2.219019855				
797.253	26450	0.017412772	797.266	25440	0.043666323	1.143666323	797.253	12060	0.019004097	2.219004097				
797.266	26300	0.017314022	797.278	25710	0.044129763	1.144129763	797.266	12050	0.018988339	2.218988339				
797.278	26170	0.01722844	797.29	25980	0.044593203	1.144593203	797.278	12050	0.018988339	2.218988339				
797.29	26060	0.017156024	797.303	26260	0.045073807	1.145073807	797.29	12050	0.018988339	2.218988339				
797.303	25960	0.017090191	797.315	26550	0.045571576	1.145571576	797.303	12050	0.018988339	2.218988339				
797.315	25870	0.017030941	797.328	26840	0.046069344	1.146069344	797.315	12050	0.018988339	2.218988339				
797.328	25800	0.016984858	797.34	27140	0.046584277	1.146584277	797.328	12060	0.019004097	2.219004097				
797.34	25740	0.016945359	797.352	27450	0.047116375	1.147116375	797.34	12080	0.019035613	2.219035613				
797.352	25690	0.016912442	797.365	27760	0.047648472	1.147648472	797.352	12100	0.019067129	2.219067129				
797.365	25660	0.016892693	797.377	28090	0.048214899	1.148214899	797.365	12120	0.019098645	2.219098645				
797.377	25640	0.016879526	797.389	28440	0.048815654	1.148815654	797.377	12140	0.019130161	2.219130161				
797.389	25630	0.016872943	797.402	28800	0.049433574	1.149433574	797.389	12170	0.019177435	2.219177435				
797.402	25640	0.016879526	797.414	29180	0.050085822	1.150085822	797.402	12200	0.019224708	2.219224708				
797.414	25660	0.016892693	797.426	29580	0.0507724	1.1507724	797.414	12240	0.01928774	2.21928774				
797.426	25690	0.016912442	797.439	30010	0.05151047	1.15151047	797.426	12270	0.019335014	2.219335014				
797.439	25730	0.016938776	797.451	30470	0.052300034	1.152300034	797.439	12310	0.019398046	2.219398046				
797.451	25790	0.016978275	797.463	30950	0.053123927	1.153123927	797.451	12350	0.019461078	2.219461078				
