795.34	13980	0.023995881	795.34	14230	0.024581102	1.124581102	795.34	14730	0.026516652	2.226516652	795.34	14200	0.026477718	3.326477718	795.34	14250	0.027643065	4.427643065	795.34	16070	0.032702483	5.532702483	795.34	16290	0.033272059	6.633272059	795.34	13490	0.032226469	7.732226469	795.34	13880	0.02968984	8.82968984	795.34	9017	0.021151771	9.921151771
795.352	14090	0.024184689	795.352	14330	0.024753843	1.124753843	795.352	14850	0.026732673	2.226732673	795.352	14310	0.026682827	3.326682827	795.352	14330	0.027798254	4.427798254	795.352	16160	0.032885633	5.532885633	795.352	16380	0.033455882	6.633455882	795.352	13560	0.032393693	7.732393693	795.352	13950	0.029839572	8.829839572	795.352	9027	0.021175229	9.921175229
795.365	14190	0.024356334	795.365	14420	0.024909311	1.124909311	795.365	14970	0.026948695	2.226948695	795.365	14420	0.026887936	3.326887936	795.365	14410	0.027953443	4.427953443	795.365	16260	0.033089133	5.533089133	795.365	16460	0.033619281	6.633619281	795.365	13630	0.032560917	7.732560917	795.365	14010	0.029967914	8.829967914	795.365	9036	0.021196341	9.921196341
795.377	14300	0.024545142	795.377	14520	0.025082052	1.125082052	795.377	15100	0.027182718	2.227182718	795.377	14530	0.027093045	3.327093045	795.377	14500	0.028128031	4.428128031	795.377	16350	0.033272283	5.533272283	795.377	16540	0.03378268	6.63378268	795.377	13700	0.032728141	7.732728141	795.377	14070	0.030096257	8.830096257	795.377	9046	0.021219798	9.921219798
795.389	14410	0.024733951	795.389	14630	0.025272068	1.125272068	795.389	15230	0.027416742	2.227416742	795.389	14640	0.027298154	3.327298154	795.389	14590	0.028302619	4.428302619	795.389	16440	0.033455433	5.533455433	795.389	16620	0.033946078	6.633946078	795.389	13770	0.032895366	7.732895366	795.389	14120	0.030203209	8.830203209	795.389	9055	0.02124091	9.92124091
795.402	14510	0.024905596	795.402	14730	0.025444809	1.125444809	795.402	15360	0.027650765	2.227650765	795.402	14750	0.027503263	3.327503263	795.402	14700	0.028516004	4.428516004	795.402	16540	0.033658934	5.533658934	795.402	16710	0.034129902	6.634129902	795.402	13830	0.0330387	7.7330387	795.402	14160	0.03028877	8.83028877	795.402	9064	0.021262022	9.921262022
795.414	14610	0.02507724	795.414	14840	0.025634825	1.125634825	795.414	15490	0.027884788	2.227884788	795.414	14860	0.027708372	3.327708372	795.414	14810	0.028729389	4.428729389	795.414	16630	0.033842084	5.533842084	795.414	16790	0.034293301	6.634293301	795.414	13890	0.033182035	7.733182035	795.414	14200	0.030374332	8.830374332	795.414	9072	0.021280788	9.921280788
795.426	14710	0.025248884	795.426	14940	0.025807566	1.125807566	795.426	15620	0.028118812	2.228118812	795.426	14970	0.027913481	3.327913481	795.426	14920	0.028942774	4.428942774	795.426	16730	0.034045584	5.534045584	795.426	16870	0.034456699	6.634456699	795.426	13950	0.03332537	7.73332537	795.426	14230	0.030438503	8.830438503	795.426	9078	0.021294863	9.921294863
795.439	14800	0.025403364	795.439	15050	0.025997582	1.125997582	795.439	15750	0.028352835	2.228352835	795.439	15070	0.028099944	3.328099944	795.439	15050	0.029194956	4.429194956	795.439	16820	0.034228734	5.534228734	795.439	16950	0.034620098	6.634620098	795.439	14010	0.033468705	7.733468705	795.439	14250	0.030481283	8.830481283	795.439	9084	0.021308937	9.921308937
795.451	14890	0.025557844	795.451	15160	0.026187597	1.126187597	795.451	15870	0.028568857	2.228568857	795.451	15170	0.028286407	3.328286407	795.451	15170	0.02942774	4.42942774	795.451	16910	0.034411884	5.534411884	795.451	17030	0.034783497	6.634783497	795.451	14060	0.033588151	7.733588151	795.451	14270	0.030524064	8.830524064	795.451	9089	0.021320666	9.921320666
